,music_names,labels,chroma_rms_mean,chroma_rms_var,chroma_stft_mean,chroma_stft_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc_mean_1,mfcc_var_1,mfcc_mean_2,mfcc_var_2,mfcc_mean_3,mfcc_var_3,mfcc_mean_4,mfcc_var_4,mfcc_mean_5,mfcc_var_5,mfcc_mean_6,mfcc_var_6,mfcc_mean_7,mfcc_var_7,mfcc_mean_8,mfcc_var_8,mfcc_mean_9,mfcc_var_9,mfcc_mean_10,mfcc_var_10,mfcc_mean_11,mfcc_var_11,mfcc_mean_12,mfcc_var_12,mfcc_mean_13,mfcc_var_13,mfcc_mean_14,mfcc_var_14,mfcc_mean_15,mfcc_var_15,mfcc_mean_16,mfcc_var_16,mfcc_mean_17,mfcc_var_17,mfcc_mean_18,mfcc_var_18,mfcc_mean_19,mfcc_var_19,mfcc_mean_20,mfcc_var_20
35,Luck Witch - Audio Hertz.mp3,Angry,0.102159835,0.006393911,0.24592227,0.09899438,1157.6277916026,814096.9634756509,1187.5140832461345,622430.5542678008,2105.395602294166,3677884.5568554793,0.05182130417956656,0.000516518748359924,3.9864695e-05,0.006053962,-0.00018783733,0.009904465,107.666015625,-269.3036,6882.918,134.11237,1548.8123,8.0024605,624.25336,-12.205618,437.2673,-8.963013,255.87718,-10.55912,263.79266,-26.969307,158.12468,-15.798409,175.30843,-11.268424,129.56311,-9.676965,116.54223,-12.186872,66.49488,-13.272215,55.74503,-9.757267,54.88922,-5.1848807,58.15509,-2.524013,77.4867,7.796849,127.77104,10.006254,145.55507,4.473625,76.568184,-4.1091113,78.32425,-8.7709675,65.99468
36,Lyra Mortis - Loopop.mp3,Angry,0.13371547,0.0068306318,0.18573576,0.09217431,1689.0690559813145,530353.1461211819,1928.5308583949457,50895.10572362652,3129.5560760025637,964775.3813324661,0.1020734568498452,0.008756345863612127,-1.6547749e-05,0.02448306,-1.2355695e-05,2.7008968e-05,143.5546875,-268.74564,10127.801,78.01717,1734.2682,-2.717762,117.04948,29.449348,238.8447,-0.83580595,100.46706,13.790225,88.860115,11.004851,65.78413,9.988569,29.961863,-11.3340025,62.706135,1.4025433,34.041214,-1.6446253,25.17357,3.5571973,53.16529,2.965169,32.821934,-3.4639673,71.458176,-14.185395,142.01114,3.0132368,16.037716,3.9718277,72.8305,9.48449,151.59288,9.781992,364.09088,3.7830966,49.629654
37,Baba - Jeremy Black.mp3,Angry,0.28886786,0.0022466106,0.5509064,0.06661676,1115.1225401512781,254818.96471938601,1745.2578184352362,573848.0279734842,2570.4344569345008,2727321.922248534,0.024465838452979876,0.00011592540078676463,-4.0514115e-05,0.045642454,9.902721e-05,0.011016749,143.5546875,-116.48045,2836.4397,164.65685,3530.7878,16.964622,526.6128,16.03806,224.79271,9.167419,96.690834,24.608038,223.93817,-1.5964603,37.320217,9.276322,63.81299,4.626285,99.125244,14.390171,15.779277,1.1396582,43.980316,5.4020348,20.41951,-0.020923343,39.59769,4.921028,26.149399,-3.2552354,19.69244,1.0589923,18.631464,-0.47597557,10.813516,2.1250684,25.266518,-4.8216853,15.490516,0.32734704,25.426132
38,Higher Octane - Vans in Japan.mp3,Angry,0.24819252,0.0077381,0.44087967,0.08375949,2412.6282651472934,249312.0484990436,2521.648544591247,118354.74920826855,5234.95167829673,949143.6426706746,0.08994805775928792,0.001159475137620459,-3.491021e-07,0.024346862,-0.0004585282,0.021430241,95.703125,-38.60501,1757.2781,74.97075,417.29703,-1.6812574,431.40607,55.10897,122.93854,13.524222,64.61309,17.452793,42.574986,0.5380464,59.84216,5.1750717,61.324562,-3.0283322,45.95771,5.283672,42.879745,-2.2707622,25.216248,-0.62920016,25.67048,-4.5506682,29.475105,1.86598,28.508411,-5.1686993,29.654861,3.569136,31.68455,-3.2763162,27.455786,-2.0650835,26.570038,-2.874353,35.416897,1.5212247,28.782646
39,Manic. No Depression. - Jeremy Korpas.mp3,Angry,0.13325033,0.00042158476,0.42252177,0.072504275,2283.168135665876,73089.08086984314,2362.617806184617,32664.797894419924,4645.071911885642,444316.7709827442,0.09591514185855263,0.0003762579938381332,3.7847715e-07,0.010818283,-1.587214e-05,0.0024867794,103.359375,-54.196644,453.4316,95.34308,154.48541,-20.262602,76.872475,29.355345,45.26152,2.8520777,37.950314,5.7763076,36.398087,-4.232308,28.441086,1.8953393,28.26151,-2.885946,23.33194,7.390575,21.570131,-5.0118856,16.984612,6.515478,20.90655,-8.499298,17.9101,-4.8720427,20.096613,-9.842217,20.624722,-2.5741007,18.38542,-10.5673485,19.423199,-0.7309464,17.991192,-6.1800117,18.3826,-2.0559232,16.629223
40,Get Yer Glow - Dan Lebowitz.mp3,Angry,0.14415047,0.0032956903,0.36995074,0.0954854,2335.0736895529935,947451.2536117437,2586.498423455091,356430.5701294945,5342.00103098394,4121930.0120222294,0.0833710000241873,0.0036441029041663037,-2.1485778e-06,0.01279771,-1.29012915e-05,0.00538839,92.28515625,-120.15306,3271.1462,89.37745,1377.8998,14.603141,570.68536,37.164158,170.00345,7.012244,88.52713,9.227122,69.324234,-4.1998267,96.747925,5.4421296,51.721085,-4.483998,48.631126,4.2809877,46.463253,-5.0423994,56.114883,3.55364,73.107086,-3.2697716,67.7641,-0.226627,56.64137,-5.94285,56.206425,2.026307,59.188618,-4.342602,52.501625,0.27124736,33.589577,-3.3547595,39.96534,-0.088006176,40.70773
41,Overdrive Ride - Dan Lebowitz.mp3,Angry,0.16437683,0.0009936263,0.41818845,0.08307458,1929.5044211043326,179305.3958993428,2458.0900091332132,92280.52013501977,4421.156599204238,1664516.6772298894,0.0554682964880031,0.0005883381313003343,5.72312e-07,0.0204416,-1.501953e-05,0.0031067776,86.1328125,-94.150276,2099.6882,103.90484,308.49576,5.7944436,151.07047,31.642052,74.018776,20.893047,78.999405,5.419174,64.48325,-13.473814,41.233322,14.602723,29.815119,4.65125,30.975407,8.902784,24.254824,2.4650226,19.351755,7.142339,20.179457,-0.49308744,21.512276,-1.1962205,16.882639,-0.7009914,20.427502,3.2704737,19.663216,-4.4897394,18.70015,0.32580236,21.326483,-1.0962687,25.476841,2.2543447,29.123817
42,Sewer - Ramzoid.mp3,Angry,0.16172387,0.010689645,0.36968565,0.08999894,1123.89847238373,181239.4648653541,1245.1235030645373,220268.34948059815,2104.795605922262,1143553.7575624979,0.05919918851586687,0.0005517256184618995,-7.3313076e-06,0.018714292,-2.7751948e-05,0.010390213,184.5703125,-137.27014,4683.815,167.65208,816.20416,-23.179935,804.1993,10.317334,202.5918,2.5537305,254.79329,0.36212346,91.51401,0.52950674,47.272255,-0.3585583,91.28599,-0.13742046,41.81652,-0.482983,44.426994,-1.3047466,26.716652,-2.5917182,27.109257,-2.404504,28.091413,-1.9722738,27.78856,-1.1839466,32.23596,-0.15295996,38.729797,-1.85159,27.280851,-1.5743893,22.912222,-2.8140087,19.822262,-0.66138834,23.909338
43,Sound The Alarm - TrackTribe.mp3,Angry,0.20507224,0.015014666,0.49719414,0.078132026,3393.752182799268,762970.5893948731,2901.928203535647,186771.9049276022,7010.69094064435,1766612.8033368757,0.16757910760932662,0.010704157572923393,7.2374523e-06,0.03075326,-4.3237765e-06,0.01147813,143.5546875,-47.470554,4650.3374,48.55904,680.8002,3.7111294,1566.4462,15.4497795,275.2203,-8.597382,392.67117,10.195359,121.5198,-2.1663792,150.65173,6.168388,137.25948,-8.164926,258.6095,0.084366836,111.904144,-6.0312724,64.9677,2.4209836,56.7035,-0.42927688,57.23638,2.6340127,42.52674,-4.9005065,47.73906,2.5155287,43.276375,-4.693032,36.897045,1.0277348,47.059082,-5.050631,56.063526,5.581809,51.96864
44,To the Sun and Back - TrackTribe.mp3,Angry,0.20164378,0.0021810173,0.45826456,0.07958789,2637.154759803757,380937.58504150267,2778.330524505739,94121.53817730022,5939.889082303357,1816006.9084068341,0.09719291190982972,0.0016961648789874857,1.443096e-05,0.024517564,-1.6458986e-05,0.0075485213,172.265625,-50.338207,1577.581,70.01209,406.90518,4.456336,162.36394,41.31871,81.21239,18.37292,74.45639,10.667437,35.362514,2.006954,34.693382,12.11195,43.32277,-1.4874082,32.195133,4.2123795,36.195232,-6.5178723,27.719805,3.0584476,34.05788,-6.9197245,28.28193,-4.270284,21.422428,-7.743016,21.271164,4.628229,23.720955,-8.37615,28.626297,-4.4362197,35.955776,-10.467797,29.63242,1.2768283,18.06465
45,Get Tough - TrackTribe.mp3,Angry,0.18029201,0.007881081,0.54183006,0.07047325,1937.4315725661297,446480.530396003,2086.8102655800853,220873.14039259343,4132.691676845491,1875845.4303589347,0.07721873185952012,0.0019189756394374145,3.8365943e-05,0.012822798,0.0004165028,0.013796664,129.19921875,-94.47679,6635.1523,107.05461,1119.4597,-19.653603,775.98425,55.21223,286.59863,3.5610352,88.0317,11.860797,104.18599,3.870829,34.497467,9.958073,63.0068,6.4168334,41.808773,5.3541703,42.91731,-1.6283708,33.436283,5.2846107,33.499687,1.7106794,20.42898,3.282036,22.96217,-0.5964901,19.368305,3.8650846,22.270636,-2.8533084,21.2841,1.7605275,22.75758,-2.287508,21.076923,0.209119,22.056692
46,Heavy Hideout - TrackTribe.mp3,Angry,0.2271632,0.0040001646,0.42438206,0.085962474,2602.2273815809062,482718.513203213,2444.693989906438,165037.65942971036,5362.684239248742,1844629.4923215336,0.12213418210623066,0.0028187728322996903,-1.8827207e-06,0.026983563,0.00092360214,0.013886122,151.99908088235293,-12.931414,1001.2703,78.90505,834.0149,-20.04386,374.28165,33.36051,231.38571,2.4391186,86.094025,15.301336,97.10763,-4.6154075,61.008575,8.407823,59.66171,-4.624159,39.989147,1.5938095,41.25831,-3.2244468,40.819828,2.0205166,31.235662,-1.9268478,36.43641,-3.6768548,31.858208,-9.225558,25.075554,2.4357355,29.021076,-5.149101,22.432049,-5.8127494,28.109432,-9.259611,25.099556,0.6430622,30.318716
47,Amazer Lazer - Audio Hertz.mp3,Angry,0.1787235,0.012814746,0.4199661,0.10330772,2067.0420432137216,2370199.124904494,2166.2593906373095,1020786.5181117879,4244.69099960091,8626232.965550082,0.045222704624613,0.0020638389825708946,0.00016305892,0.024719791,0.00093213166,0.01247971,83.35433467741936,-223.58064,14689.55,73.09891,4179.7974,53.08293,1778.5476,37.982822,409.8871,5.851724,231.3604,30.828873,284.1187,3.4861248,114.93039,17.774157,118.973564,3.6606066,59.454807,7.2359676,39.510284,4.1281905,46.170273,5.129761,33.055126,1.4968855,34.30441,3.7722652,29.987368,-0.1840077,33.04335,5.2621517,33.826126,-1.52775,28.62533,2.8127453,20.585066,-2.062866,26.3484,1.4648658,27.273914
48,Slap Happy Riddim - Konrad OldMoney.mp3,Angry,0.14174905,0.01509804,0.2844642,0.10215639,1159.2253914163853,527916.638142813,1536.8839351655624,470938.43733559473,2202.886679445627,3503308.324041832,0.039798701141640865,0.000477884008161169,-2.0888236e-05,0.012898733,-0.00076679554,0.012361404,151.99908088235293,-244.66824,15810.474,115.27278,1210.6309,27.169483,475.54645,23.09852,449.4309,-0.9632047,443.80508,-6.0551257,265.06784,-10.137956,221.79286,-6.609877,169.85748,-6.466837,91.54366,-0.40530404,119.86784,-0.1599851,114.228584,2.7424085,110.10201,-1.5585135,108.60838,-1.6012322,94.89166,-3.6491673,80.51275,-1.595554,64.467026,-0.15225701,72.21179,1.8469446,83.448906,-0.81835693,76.349686,4.1933584,49.974533
49,Reuben's Train - Nat Keefe with The Bow Ties.mp3,Angry,0.121737875,0.0017574145,0.36200294,0.080534756,1510.403915271237,136671.17114421213,1828.9930972990137,57616.9502481006,2994.306893835865,645619.5911269351,0.07440242235874613,0.0010625259030637567,5.992083e-06,0.011364727,2.8038544e-06,0.0015396598,129.19921875,-139.6568,1860.8214,122.573494,637.8462,-18.629654,332.13434,21.076561,314.69562,-11.393594,262.93933,10.043397,188.99449,0.40953305,186.00179,3.874094,139.23068,-1.7409196,69.35945,3.4352865,89.50854,-6.002569,79.6316,9.848291,65.425735,-2.5766418,71.70478,-8.192062,57.979996,-6.7887955,41.852646,1.6566805,52.378567,-11.264638,37.207817,0.37783653,45.689453,7.0876775,48.36996,8.673451,44.062637
50,March On - Dan Lebowitz.mp3,Angry,0.13178532,0.004068465,0.451879,0.08617559,1625.4076158291753,642333.8537428172,2031.0762256769897,308546.2679063287,3574.220053846991,2822450.228942121,0.06098791541698916,0.004347989231873361,-2.9796402e-07,0.01452952,1.1536896e-05,0.0030029672,95.703125,-150.8161,4774.395,126.37181,1192.6252,-10.176632,512.1265,39.378532,260.14523,13.227289,105.448326,14.402078,41.371452,-0.7151063,37.906292,5.034463,35.123375,3.5793498,50.233074,6.635945,40.443924,-1.7900466,35.921253,6.790529,44.05095,-6.40644,31.521896,1.0302007,23.30768,-3.2279413,27.513296,2.6645844,23.991123,-5.2747803,23.38952,-0.38682798,28.31386,-0.58001,23.588238,0.37416628,26.550358
51,Wixypol Rodeo - Coyote Hearing.mp3,Angry,0.32542518,0.0107151335,0.50470275,0.083490044,1698.4528636179018,604567.1522814903,2103.788179932872,313461.1059937791,3616.3781322561917,3297195.80005117,0.04721022095104489,0.0010507557129464347,0.0036984268,0.058687605,0.0010166499,0.029051278,86.1328125,-51.002655,13271.85,112.43275,1125.7385,-5.8196764,549.4405,23.908741,201.27516,11.656441,186.90231,20.262209,54.204994,6.8111796,50.984352,12.526093,43.172398,5.2857857,37.518833,9.625736,41.324497,0.27132452,36.65821,6.7641306,26.66015,0.08844192,26.48563,4.692122,24.193756,-1.2486302,22.436714,2.408486,18.620525,-4.338141,19.208023,1.7808834,20.632103,-1.9600695,19.151646,1.0249319,16.091417
52,My Master - Jeremy Korpas.mp3,Angry,0.21233702,0.008784702,0.3950679,0.08743856,1905.7634452799177,878383.3494336554,2352.444810126276,246409.91328527324,4035.6422636900156,3533214.840692843,0.060043098756772446,0.0024873696796141927,7.3677445e-05,0.029773716,0.00030252492,0.008266357,58.72691761363637,-106.09484,7881.5093,108.6957,791.5512,0.8977665,472.32797,18.297092,154.50842,12.184913,115.00936,13.179806,58.44589,-0.4748308,63.805016,10.024002,63.504784,-2.8477032,50.975323,1.9094664,57.05054,1.9309084,78.70871,6.1822224,67.093796,-1.4225357,56.23481,10.8964205,52.881145,2.5671794,48.193184,6.5018535,36.720654,4.665265,38.443657,9.754348,34.90474,-1.6050105,39.4074,3.8386133,76.86887
53,Barilicious - Dan Lebowitz.mp3,Angry,0.11048431,0.0063528735,0.453408,0.08435733,2092.2076511422624,1068000.8371386866,2462.479538776758,415238.4231720136,4688.288317228618,5070797.629142203,0.07335103037925697,0.00327664628520794,9.259418e-06,0.009131742,1.2048635e-05,0.005429637,112.34714673913044,-174.73111,7743.361,107.44914,1647.4097,11.585768,633.7709,23.694326,104.477455,15.445666,87.14203,11.511832,78.10854,-4.1246367,82.62833,6.5516186,78.26459,-0.69616944,42.68581,7.981037,42.550293,-1.7890525,29.136026,5.8225803,40.174904,-5.9968185,37.603394,0.4927403,31.236654,-4.1763854,22.979511,2.2526212,24.753494,-5.85698,20.975006,-1.9748747,18.766415,-3.997272,28.37434,-0.52432877,18.923214
54,Lone Wolf - Dan Lebowitz.mp3,Angry,0.10827548,0.0053156144,0.39017382,0.09666705,1461.9949614054822,485826.0931679674,1921.796286099563,378014.4701933667,3148.939292128241,2784273.346755395,0.06211186931598297,0.002335308625285623,-1.27477e-07,0.010787981,7.789411e-06,0.0028957843,92.28515625,-222.93295,15161.778,119.832115,2164.5928,-4.4724636,793.945,37.27104,179.27681,20.218214,168.23584,6.5898867,197.50786,-1.920971,108.315834,10.920317,80.097305,2.5059886,59.244183,5.2327704,49.88129,2.5518668,48.68414,6.196464,39.242283,-3.9796228,57.867706,2.0411472,43.79416,1.4907029,47.041653,2.2959745,28.152313,-4.2292733,38.66295,0.8223136,29.556957,0.5788322,33.0759,-1.9348212,42.32696
55,Raw Space - Spazz Cardigan.mp3,Angry,0.27252334,0.018027017,0.5004802,0.0843694,2135.9018546247953,2237710.183286054,2120.738878514334,760518.1852799676,4257.5325886162445,7600049.113682657,0.09138984798277863,0.008435711997606479,1.9696103e-05,0.06359339,-0.00096427253,0.014916281,117.45383522727273,-98.12356,7942.1797,105.99744,3927.0278,6.8831177,1122.5044,20.363571,436.44098,1.3926864,289.4336,15.226345,208.94547,-1.687616,154.22012,10.534994,132.0409,8.871112,117.255875,10.358261,86.56351,8.280918,84.44339,7.2046866,71.94531,6.2970476,59.856014,5.0045104,49.85705,1.5549446,82.37567,6.8738604,63.167946,4.8693385,67.73783,5.4715037,43.952362,-1.1695349,53.75587,3.447929,77.25051
56,Terrible Manners - Max McFerren.mp3,Angry,0.13605346,0.008323508,0.58627033,0.060588676,2610.6598967325085,2185222.5367723056,2499.3330893439324,407053.0767445486,5265.0514962872485,7004932.17151088,0.10409876584268576,0.015468540250261524,7.76222e-06,0.02244991,-9.035044e-06,0.0016798759,99.38401442307692,-161.22556,3882.8274,74.94213,3508.8538,-2.327493,139.94318,2.8694181,381.82098,6.4959683,88.27888,42.834473,70.43154,9.301904,45.47709,24.515957,43.87801,9.387089,33.30808,17.22743,26.079273,4.7496433,40.70832,8.29232,23.701952,1.9806974,25.084747,3.3536093,35.174652,3.4069645,30.295485,4.0259914,31.262663,2.297073,24.127678,6.792275,24.601133,1.5959666,37.998066,4.6268344,36.622658
57,Sonos - Lish Grooves.mp3,Angry,0.08920249,0.0019574217,0.37700918,0.091506034,1116.3540229459454,344269.35316055914,1417.128246531097,370275.3517577394,2285.7695115978136,2230820.6368173813,0.04630697622387771,0.0005339248521818228,2.7760245e-06,0.007008685,1.947538e-05,0.0010662378,86.1328125,-253.11653,11647.108,165.04778,2651.3838,-18.789438,1439.2823,21.496323,276.0459,26.759869,215.49338,3.5229647,283.5411,-5.0722775,144.24916,12.299815,67.89344,9.063102,76.24488,-0.809367,77.60295,-14.202387,91.404564,-2.844272,58.62411,1.2011632,104.666916,-3.7004454,62.0296,-2.6229382,52.4786,7.531076,45.4288,2.2952483,45.303936,-0.07598221,36.404682,-7.2730527,41.75327,-9.352396,54.61986
58,Hollow Bells - Cxdy.mp3,Angry,0.23572224,0.046574336,0.46204016,0.124140464,1467.167978354325,1117895.0808248203,1682.0468058605836,743147.8007105187,2795.7664277162344,5267698.211762121,0.04759457236842105,0.0013959319424081437,9.991963e-05,0.06073741,0.0012221474,0.027657216,151.99908088235293,-243.38216,9696.396,91.84152,2024.0139,11.595412,1931.1885,-4.821241,1111.1406,0.04507985,588.5421,3.925479,898.0321,-14.826782,411.34464,0.5489929,475.80698,3.1013389,156.96515,11.687139,181.21448,4.166921,117.59225,4.202838,87.21452,14.98899,107.131966,19.823484,145.7118,10.191432,58.666542,2.2721212,55.15665,-10.006254,89.2789,-4.214695,82.15615,11.061309,140.38133,17.779692,144.51495
59,Nothin' Yet - Spazz Cardigan.mp3,Angry,0.2191936,0.0068676122,0.5234624,0.076120585,1599.2776849869767,1043588.35075044,1900.805666035291,576377.6640662851,3378.4129045327013,5162417.23139423,0.07143305255901702,0.00418005724925464,4.786881e-06,0.027662521,0.0001015641,0.010489672,67.99958881578948,-136.77446,19770.104,105.93002,1612.053,15.79629,969.9584,44.49938,359.99008,7.4383335,434.55655,18.10611,214.19022,8.26931,345.91415,7.137872,167.85083,6.4557166,234.72156,10.199095,131.36409,-2.7307594,130.68802,0.9751847,93.07159,-6.2846675,92.70296,-2.273458,157.28023,-7.8280644,117.36264,-7.0894055,118.39064,-6.462317,91.11348,1.1120498,90.78414,-4.850555,68.20519,-1.7156336,82.41884
60,Beartooth Strangleheart - Birocratic.mp3,Angry,0.110666506,0.0086790845,0.37882167,0.097641416,1884.6674019867783,1026256.9430473353,2001.9146514637432,310712.8789725972,3803.4853341778735,4754788.968584365,0.09127117901025542,0.004770777803841516,-6.278563e-06,0.007500706,-0.00016641233,0.009044786,117.45383522727273,-180.2077,8496.955,112.13025,1839.4166,12.3229065,633.20087,34.383186,301.2069,-12.684794,653.6032,11.869029,290.00555,-9.823375,144.71748,-1.079439,119.17427,-12.690414,80.54409,-1.6545888,73.906746,-8.653834,59.800014,-3.4017591,65.25479,-6.8550334,49.835373,-4.7737317,58.64008,0.75460327,49.133682,-0.15425828,47.93236,-0.56321794,42.015213,-2.9980257,40.73884,-5.00835,46.984535,-5.0154095,61.941696
61,Final Boss - Myuu.mp3,Angry,0.1417581,0.0050719124,0.3869428,0.08421212,645.5281185580471,95875.00582009806,1164.569842274553,168780.19888835395,1017.2271822997291,760509.9570173076,0.02368390818498452,7.543899181387797e-05,3.9946488e-05,0.0199189,0.0003908541,0.00095751,135.99917763157896,-235.14513,1333.0134,177.55196,855.51917,35.855736,175.19635,28.754631,131.13255,13.324883,63.607197,13.214539,101.259735,-4.247716,79.24181,2.944392,100.60171,-0.75998783,47.027397,0.9830419,50.470486,2.8255956,36.887062,1.1178463,27.45564,1.3658918,23.477436,-1.768765,26.909212,1.0701678,31.888449,-1.6492932,28.957968,2.3647525,20.447905,3.295569,23.518131,0.60138905,15.992484,1.1786038,27.16289
62,Tension Nonstop - Myuu.mp3,Angry,0.0942192,0.0004449304,0.37854356,0.0900473,1381.0913968758784,30216.25242752053,1846.9237421793875,19828.919372237848,2905.790762414135,200130.63820917037,0.05405749625096749,0.00028289548330645494,3.703818e-06,0.0075542564,-4.8373175e-07,0.0002899217,129.19921875,-168.87001,607.3537,134.71086,94.49339,-11.521082,28.080015,31.171797,24.761198,-4.870755,23.581196,10.625282,18.292202,-5.5273137,21.19983,0.5183437,29.769958,-11.358227,58.284443,0.034576133,98.06279,-9.840108,149.34593,-2.7998366,213.76933,-8.810389,140.68987,-3.7728076,75.447914,-12.828255,33.65396,-8.173639,27.887989,-14.254327,29.064129,-8.01273,34.38285,-11.2268305,54.18074,-9.7500105,76.2155
